Academic Year,TAP College Code,Federal School Code,TAP College Name ,Sector Type,TAP Sector Group,TAP Recipient Headcount,TAP Recipient FTEs,TAP Recipient Dollars
2020,2157,2878,SUFFOLK COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,3417,2653.24,8203160
2020,2225,2879,SULLIVAN COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,306,240.13,830423
2020,895,2835,SUNY ALBANY 4 YR (UNDERGRAD),PUBLIC,3-SUNY SO,5024,4604.14,13825427
2020,880,2836,SUNY BINGHAMTON 4 YR(UNDERGRAD),PUBLIC,3-SUNY SO,4401,4177.92,12218751
2020,1010,2837,SUNY BUFFALO 4 YR (UNDERGRAD),PUBLIC,3-SUNY SO,7479,6729.07,20413062
2020,3015,2856,SUNY COBLESKILL,PUBLIC,3-SUNY SO,291,217.37,658444
2020,6015,2856,SUNY COBLESKILL,PUBLIC,3-SUNY SO,704,607.09,1751890
2020,3005,2854,SUNY COLLEGE OF TECH AT ALFRED,PUBLIC,3-SUNY SO,985,818.52,2326986
2020,6005,2854,SUNY COLLEGE OF TECH AT ALFRED,PUBLIC,3-SUNY SO,795,706.12,1903194
2020,3010,2855,SUNY COLLEGE OF TECH AT CANTON,PUBLIC,3-SUNY SO,416,321.75,1046267
2020,6010,2855,SUNY COLLEGE OF TECH AT CANTON,PUBLIC,3-SUNY SO,1102,922.47,2702166
2020,3020,2857,SUNY COLLEGE OF TECH AT DELHI,PUBLIC,3-SUNY SO,644,557.25,1710462
2020,6020,2857,SUNY COLLEGE OF TECH AT DELHI,PUBLIC,3-SUNY SO,674,576.27,1729294
2020,6025,2858,SUNY COLLEGE OF TECH FARMINGDALE,PUBLIC,3-SUNY SO,2322,2010.28,5664439
2020,3025,2858,SUNY COLLEGE OF TECH FARMINGDALE,PUBLIC,3-SUNY SO,499,408.43,1196469
2020,4886,2839,SUNY DOWNSTATE MEDICAL CENTER,PUBLIC,3-SUNY SO,39,36.42,101906
2020,955,2853,SUNY MARITIME COLLEGE,PUBLIC,3-SUNY SO,300,269.97,698561
2020,940,2849,SUNY PLATTSBURGH (UNDERGRAD),PUBLIC,3-SUNY SO,1877,1673.84,4676854
2020,4975,11678,SUNY POLYTECHNIC INSTITUTE,PUBLIC,3-SUNY SO,797,716.52,1934787
2020,875,2838,SUNY STONY BROOK 4YR UNDERGRAD,PUBLIC,3-SUNY SO,6476,5954.44,20223648
2020,890,2840,SUNY UPSTATE MEDICAL UNIVERSITY,PUBLIC,3-SUNY SO,44,43.51,121841
2020,2320,21700,SWEDISH INSTITUTE 2YR UNDERGRAD,PRIVATE,6-BUS. DEGREE,50,33.87,92109
2020,2321,21700,SWEDISH INST QRTLY PROGRAMS,PRIVATE,6-BUS. DEGREE,279,215.3,869056
2020,985,2882,SYRACUSE UNIVERSITY (UNDERGRAD),PRIVATE,5-INDEPENDENT,1278,1230.91,4063655
2020,1022,2883,SYRACUSE UNIVERSITY UTICA COLLEGE,PRIVATE,5-INDEPENDENT,791,712.17,1889028
2020,8286,14614,TALMUDICAL INST OF UPSTATE NY,PRIVATE,9-CHAPTER XXII,4,3.79,12223
2020,8288,41155,TALMUDICAL SEMINARY OF BOBOV,PRIVATE,9-CHAPTER XXII,387,405.31,1880908
2020,8290,12011,TALMUDICAL SEMINARY OHOLEI TORAH,PRIVATE,9-CHAPTER XXII,61,65.48,276273
2020,210,6448,THE BELANGER SCHOOL OF NURSING,PRIVATE,5-INDEPENDENT,7,4.58,18176
2020,355,40953,THE KING'S COLLEGE,PRIVATE,5-INDEPENDENT,14,13.75,39619
2020,535,20662,THE NEW SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,127,110.76,416731
2020,7816,31207,THE NY CONSERV FOR DRAMATIC ARTS,PRIVATE,6-BUS. DEGREE,10,10.34,34231
2020,675,2810,THE SAGE COLLEGES 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,503,463.87,1355916
2020,2260,6788,TOMPKINS CORTLAND COMM COLLEGE,PUBLIC,4-SUNY CC,588,453.2,1462819
2020,8294,15485,TORAH TEMIMAH TALMUDICAL SEMINARY,PRIVATE,9-CHAPTER XXII,3,3.25,11472
2020,865,10142,TOURO COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1684,1397.35,4956746
2020,2144,2812,TROCAIRE COLLEGE,PRIVATE,5-INDEPENDENT,297,209.81,750440
2020,6144,2812,TROCAIRE COLLEGE,PRIVATE,5-INDEPENDENT,22,13.24,43932
2020,2230,2880,ULSTER COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,381,301.56,862684
2020,990,2889,UNION COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,146,139.83,411981
2020,8296,11189,UNITED TALMUDICAL SEMINARY,PRIVATE,9-CHAPTER XXII,1693,1731.11,7869812
2020,1015,2894,UNIVERSITY OF ROCHESTER UNDERGRAD,PRIVATE,5-INDEPENDENT,650,629.93,1867595
2020,1016,2894,UNIV OF ROCHESTER EASTMAN UG,PRIVATE,5-INDEPENDENT,14,12.73,30044
2020,8298,38023,UTA MESIVTA OF KIRYAS JOEL,PRIVATE,9-CHAPTER XXII,1812,1856.65,8261373
2020,1030,2895,VASSAR COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,181,181.8,626101
2020,2235,2665,VAUGHN COLL AERONAUTICS TECH,PRIVATE,5-INDEPENDENT,531,452.16,1602679
2020,2158,2896,VILLA MARIA COLL OF BUFFALO 2YR,PRIVATE,5-INDEPENDENT,55,39.85,135908
2020,2188,2896,VILLA MARIA COLL OF BUFFALO 4YR,PRIVATE,5-INDEPENDENT,240,206.16,684889
2020,1040,2899,WAGNER COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,252,239.09,722803
2020,1045,2900,WEBB INST OF NAVAL ARCH.,PRIVATE,5-INDEPENDENT,2,2.04,3490
2020,1050,2901,WELLS COLLEGE,PRIVATE,5-INDEPENDENT,171,156.29,406678
2020,2160,2881,WESTCHESTER COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1109,828.28,2433502
2020,8300,15993,YESHIVA DERECH CHAIM,PRIVATE,9-CHAPTER XXII,23,23.27,88600
2020,8302,31473,YESHIVA D'MONSEY,PRIVATE,9-CHAPTER XXII,68,68.72,289343
2020,8303,30001,YESHIVA GEDOLAH IMREI YOSEF DSPIN,PRIVATE,9-CHAPTER XXII,106,112.56,460834
2020,8305,42159,YESHIVA GEDOLAH KESSER TORAH,PRIVATE,9-CHAPTER XXII,10,10.28,40775
2020,8323,42785,YESHIVA HECHAL SHEMUEL,PRIVATE,9-CHAPTER XXII,7,7.03,25198
2020,8310,11997,YESHIVA KARLIN STOLIN,PRIVATE,9-CHAPTER XXII,77,81.17,351945
2020,8311,42659,YESHIVA KOLLEL TIFERETH ELIZER,PRIVATE,9-CHAPTER XXII,75,73.6,330447
2020,8320,41196,YESHIVA OF FAR ROCKWAY DERECH AY,PRIVATE,9-CHAPTER XXII,8,8.66,18116
2020,8312,41381,YESHIVA OF MACHZIKAI HADAS,PRIVATE,9-CHAPTER XXII,249,258.66,1193578
2020,8314,11670,YESHIVA OF NITRA RABBINICAL COLLE,PRIVATE,9-CHAPTER XXII,122,129.33,554030
2020,8316,17197,YESHIVA OF THE TELSHE ALUMNI,PRIVATE,9-CHAPTER XXII,22,18.4,71140
2020,8318,42645,YESHIVA OHR NAFTOLI,PRIVATE,9-CHAPTER XXII,3,2.71,8134
2020,8319,34963,YESHIVA SHAAREI TORAH OF ROCKLAND,PRIVATE,9-CHAPTER XXII,18,15.69,63536
2020,8277,42590,YESHIVA SHAAR EPHRAIM,PRIVATE,9-CHAPTER XXII,58,62.77,277464
2020,8317,42315,YESHIVA SHOLOM SHACHNA,PRIVATE,9-CHAPTER XXII,46,47.62,173260
2020,8321,42456,YESHIVAS MAHARIT D'SATMAR,PRIVATE,9-CHAPTER XXII,80,82.25,404576
2020,8322,31271,YESHIVAS NOVOMINSK,PRIVATE,9-CHAPTER XXII,33,35.72,149721
2020,8328,13027,YESHIVATH VIZNITZ,PRIVATE,9-CHAPTER XXII,279,288.97,1382991
2020,8308,11821,YESHIVATH ZICHRON MOSHE,PRIVATE,9-CHAPTER XXII,19,18.4,84310
2020,1085,2903,YESHIVA UNIVERSITY,PRIVATE,5-INDEPENDENT,150,148.19,459251
2020,8335,42876,YESHIVA YESODA HATORAH VETZ CHAIM,PRIVATE,9-CHAPTER XXII,107,114.72,471473
2019,10,2666,ADELPHI UNIVERSITY 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1724,1564.08,4659679
2019,2000,2860,ADIRONDACK COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1064,835.88,2238204
2019,995,2885,ALBANY COLLEGE OF PHARMACY 4YR UG,PRIVATE,5-INDEPENDENT,199,193.5,519462
2019,20,2668,ALFRED UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,558,488.75,1534507
2019,7952,10813,AMERICAN ACADEMY MCALLISTER INST.,PRIVATE,6-BUS. DEGREE,39,30.25,96622
2019,1075,7465,AMERICAN ACAD OF DRAMATIC ARTS,PRIVATE,5-INDEPENDENT,8,7.5,28784
2019,25,6435,ARNOT OGDEN MED CTR NURSING 4YR,PRIVATE,8-OTHER,2,1,4081
2019,1620,6435,ARNOT OGDEN MED CTR RAD TECH 2YR,PRIVATE,8-OTHER,5,5,9783
2019,7725,30955,ASA INSTITUTE OF BUSINESS,PRIVATE,6-BUS. DEGREE,1353,1040.88,3300389
2019,1525,30955,ASA INST OF BUS NURSING PROGRAM,PRIVATE,5-INDEPENDENT,10,6,17778
2019,8201,11208,ASSOCIATED BETH RIVKAH SCHOOL,PRIVATE,9-CHAPTER XXII,64,52,228140
2019,8202,42678,BAIS BINYOMIN ACADEMY,PRIVATE,9-CHAPTER XXII,15,14,59907
2019,8274,26229,BAIS MEDROSH ELYON,PRIVATE,9-CHAPTER XXII,1,0.5,2532
2019,35,2671,BARD COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,241,229.67,751463
2019,155,2708,BARNARD COLLEGE,PRIVATE,5-INDEPENDENT,217,213.92,792856
2019,8204,41928,BE'ER YAAKOV TALMUDIC SEMINARY,PRIVATE,9-CHAPTER XXII,492,489,2310912
2019,8206,37133,BEIS MEDRASH HEICHAL DOVID,PRIVATE,9-CHAPTER XXII,20,19.5,69898
2019,1607,21925,BELLEVUE HOSP SCH RADIOLOGIC TECH,PRIVATE,8-OTHER,3,2.67,6483
2019,7030,8556,BERKELEY COLLEGE 2YR,PRIVATE,6-BUS. DEGREE,530,429.92,1676863
2019,6730,8556,BERKELEY COLLEGE 4YR,PRIVATE,6-BUS. DEGREE,670,607.75,2211566
2019,8209,11192,BETH HAMEDRASH SHAAREI YOSHER,PRIVATE,9-CHAPTER XXII,35,35,160842
2019,8211,42104,BETH MEDRASH MEOR YITZCHOK,PRIVATE,9-CHAPTER XXII,52,52,226349
2019,8207,42272,BET MEDRASH GADOL ATEREST TORAH,PRIVATE,9-CHAPTER XXII,48,46,170494
2019,2262,13029,BORICUA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,554,448.04,1861365
2019,2025,2862,BROOME COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1835,1399.13,4294747
2019,7730,2678,BRYANT & STRATTON ALBANY,PRIVATE,6-BUS. DEGREE,207,164.25,610938
2019,6830,2678,BRYANT & STRATTON BBA ALBANY,PRIVATE,6-BUS. DEGREE,8,7.5,20480
2019,6836,2678,BRYANT & STRATTON BBA SYRACUSE,PRIVATE,6-BUS. DEGREE,31,23,83658
2019,7732,2678,BRYANT & STRATTON BUFFALO,PRIVATE,6-BUS. DEGREE,1071,824,3289582
2019,6732,2678,BRYANT & STRATTON BUFFALO,PRIVATE,6-BUS. DEGREE,224,180.67,675441
2019,6734,2678,BRYANT & STRATTON GREECE,PRIVATE,6-BUS. DEGREE,16,11.08,37119
2019,7734,2678,BRYANT & STRATTON ROCHESTER,PRIVATE,6-BUS. DEGREE,250,194.5,744532
2019,7736,2678,BRYANT & STRATTON SYRACUSE,PRIVATE,6-BUS. DEGREE,406,331.25,1290960
2019,90,2681,CANISIUS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,717,662.46,1921929
2019,7901,41256,CAREER SCHOOL OF NY INC,PRIVATE,7-BUS. NON-DEG,24,32.33,107026
2019,2005,2861,CAYUGA COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,848,639.63,1901010
2019,2035,2685,CAZENOVIA COLLEGE,PRIVATE,5-INDEPENDENT,371,344.75,1066018
2019,8223,42432,CENTRAL YESHIVA BETH JOSEPH,PRIVATE,9-CHAPTER XXII,2,1.5,1686
2019,1610,11614,CHAMPLAIN VALLEY SCH XRAY TECH,PRIVATE,8-OTHER,5,4.5,5351
2019,120,2699,CLARKSON UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,724,669.33,1596739
2019,2036,6787,CLINTON COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,348,258.71,841123
2019,125,2701,COLGATE UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,164,162,481734
2019,140,2705,COLLEGE OF SAINT ROSE 4YR UG,PRIVATE,5-INDEPENDENT,1015,916.13,2737095
2019,136,2704,COLL OF NEW ROCHELLE NEW RESOURCE,PRIVATE,5-INDEPENDENT,85,36,106771
2019,7124,5208,COLL WESTCHESTER 2YR,PRIVATE,6-BUS. DEGREE,185,167.25,649142
2019,7121,5208,COLL WESTCHESTER 2YR EVE,PRIVATE,6-BUS. DEGREE,100,73.33,244288
2019,6124,5208,COLL WESTCHESTER 4YR BBA DAY,PRIVATE,6-BUS. DEGREE,168,170.42,617678
2019,6121,5208,COLL WESTCHESTER 4YR BBA EVE,PRIVATE,6-BUS. DEGREE,70,48,152930
2019,6122,5208,COLL WESTCHESTER EVE BACH ONLINE,PRIVATE,6-BUS. DEGREE,13,10,27140
2019,7131,5208,COLL WESTCHESTER ONLINE ASSOC EVE,PRIVATE,6-BUS. DEGREE,14,11,42881
2019,130,2703,COL OF MT ST VINCENT 4YR SEM,PRIVATE,5-INDEPENDENT,857,776.88,2679941
2019,2038,6789,COLUMBIA-GREENE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,233,185.33,506584
2019,171,2707,COLUMBIA UNIV,PRIVATE,5-INDEPENDENT,498,454.17,1561506
2019,2040,2709,CONCORDIA COLLEGE,PRIVATE,5-INDEPENDENT,470,393,1379679
2019,8224,42769,CONGREGATION TALMIDEI MESIVTA TIF,PRIVATE,9-CHAPTER XXII,82,82,408655
2019,170,2710,COOPER UNION ADVNCMT SCI ART,PRIVATE,5-INDEPENDENT,110,76,255338
2019,175,2711,CORNELL UNIVERSITY,PRIVATE,5-INDEPENDENT,614,590.5,1992132
2019,174,2711,CORNELL UNIV STATUTORY COLLEGES,PUBLIC,3-SUNY SO,777,746,2363399
2019,2042,2863,CORNING COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,706,543.13,1524798
2019,190,6445,CROUSE IRVING HOSP SCH OF NURSING,PRIVATE,5-INDEPENDENT,38,22.5,75491
2019,8226,4776,CTL YESH TOMCHEI TMIMIM LUBAVITZ,PRIVATE,9-CHAPTER XXII,27,26.5,105258
2019,2045,7304,CULINARY INSTITUTE OF AMERICA 2YR,PRIVATE,5-INDEPENDENT,62,49.5,155548
2019,6045,7304,CULINARY INSTITUTE OF AMERICA 4YR,PRIVATE,5-INDEPENDENT,92,81,251028
2019,1409,7273,CUNY BARUCH COLLEGE,PUBLIC,1-CUNY SR,6849,5717.79,21760026
2019,1400,2692,CUNY BRONX CC,PUBLIC,2-CUNY CC,4693,3350.29,12655948
2019,1410,2687,CUNY BROOKLYN COLLEGE,PUBLIC,1-CUNY SR,7382,5978.92,22644938
2019,1411,2688,CUNY CITY COLLEGE,PUBLIC,1-CUNY SR,6816,5688.38,21426436
2019,1417,2698,CUNY COL STATEN ISLAND,PUBLIC,1-CUNY SR,5660,4621.92,16387524
2019,1422,4765,CUNY GRAD CTR-SCHOL OF LABOR UG,PUBLIC,1-CUNY SR,2,1.5,4538
2019,1420,4765,CUNY GRAD SCH UNDERGRAD PROG,PUBLIC,1-CUNY SR,330,224.96,741991
2019,1412,7022,CUNY HERBERT H LEHMAN COLLEGE,PUBLIC,1-CUNY SR,6330,4971.58,18798199
2019,1401,8611,CUNY HOSTOS CC,PUBLIC,2-CUNY CC,2771,1953.5,7377470
2019,1413,2689,CUNY HUNTER COLLEGE,PUBLIC,1-CUNY SR,8628,7293.83,26430120
2019,1414,2693,CUNY JOHN JAY COLLEGE,PUBLIC,1-CUNY SR,8006,6750.42,24884986
2019,1402,2694,CUNY KINGSBOROUGH CC,PUBLIC,2-CUNY CC,4660,3381.38,12095900
2019,1403,10051,CUNY LAGUARDIA CC,PUBLIC,2-CUNY CC,4792,3427.46,12028911
2019,1404,2691,CUNY MANHATTAN CC,PUBLIC,2-CUNY CC,10203,7404.13,26769258
2019,1415,10097,CUNY MEDGER EVERS COLLEGE,PUBLIC,1-CUNY SR,3031,2168,8021692
2019,1405,2696,CUNY NYC COLLEGE OF TECHNOLOGY,PUBLIC,1-CUNY SR,7853,5810.75,22355810
2019,1407,2697,CUNY QUEENSBOROUGH CC,PUBLIC,2-CUNY CC,4648,3406.38,11510329
2019,1416,2690,CUNY QUEENS COLLEGE,PUBLIC,1-CUNY SR,7283,5946.58,21494731
2019,1421,42101,CUNY STELLA & CHARLES GUTTMAN CC,PUBLIC,2-CUNY CC,664,556.79,2063549
2019,1418,4759,CUNY YORK COLLEGE,PUBLIC,1-CUNY SR,3573,2833.42,10504362
2019,670,2808,DAEMEN COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,628,554.42,1471334
2019,2265,21691,DAVIS COLLEGE,PRIVATE,5-INDEPENDENT,10,7,21548
2019,6315,10727,DEVRY COLLEGEE OF NEW YORK 4YR,PRIVATE,6-BUS. DEGREE,112,82.67,283470
2019,2315,10727,DEVRY COLLEGE OF NEW YORK 2YR,PRIVATE,6-BUS. DEGREE,9,7,21152
2019,2050,2713,DOMINICAN COLLEGE BLAUVELT 4YR UG,PRIVATE,5-INDEPENDENT,504,452.25,1410948
2019,2051,2713,DOMINICAN COLLEGE-WEEKEND 4YR UG,PRIVATE,5-INDEPENDENT,6,3.33,7101
2019,2053,2864,DUTCHESS COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1282,980.33,2356068
2019,195,2712,D'YOUVILLE COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,459,401.79,1214315
2019,580,42514,ELIM BIBLE INSTITUTE AND COLLEGE,PRIVATE,5-INDEPENDENT,29,26,78748
2019,7260,9043,ELMIRA BUSINESS INST,PRIVATE,6-BUS. DEGREE,90,82,268016
2019,215,2718,ELMIRA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,236,221.5,578714
2019,2330,42622,ELYON COLLEGE,PRIVATE,5-INDEPENDENT,49,26.75,80922
2019,7510,22195,EMPIRE EDUC CORP (MILDRED ELLEY),PRIVATE,6-BUS. DEGREE,948,733.5,2188568
2019,2065,10684,ERIE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,3263,2517.92,8276624
2019,999,2834,EXCELSIOR COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,79,42,112558
2019,2070,2866,FASHION INST TECH-LOWER DIVISION,PUBLIC,4-SUNY CC,1098,963.17,3140681
2019,975,2866,FASHION INST TECH UPPER DIVISION,PUBLIC,4-SUNY CC,987,849.13,2499103
2019,2256,7532,FINGER LAKES COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1277,974.21,2744161
2019,847,21601,FINGER LAKES HEALTH COLL NURSING,PRIVATE,5-INDEPENDENT,25,14.21,43035
2019,2075,12561,FIVE TOWNS COLLEGE 4YR UNDERGRAD,PRIVATE,6-BUS. DEGREE,297,269.25,876635
2019,245,2722,FORDHAM UNIVERSITY,PRIVATE,5-INDEPENDENT,1282,1224.42,4698024
2019,2240,2867,FULTON MONTGOMERY COMM COLLEGE,PUBLIC,4-SUNY CC,670,496.63,1584848
2019,2252,6782,GENESEE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,965,733,1849733
2019,270,2728,HAMILTON COLLEGE,PRIVATE,5-INDEPENDENT,191,173.5,516488
2019,285,2729,HARTWICK COLLEGE,PRIVATE,5-INDEPENDENT,406,374.5,1087478
2019,288,10153,HELENE FULD SCHOOL REG NURS BA,PRIVATE,5-INDEPENDENT,24,24.33,81202
2019,287,10153,HELENE FULD SCHOOL REG NURSING,PRIVATE,5-INDEPENDENT,120,74.54,177145
2019,2254,4788,HERKIMER COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,911,691.79,2181139
2019,2083,2735,HILBERT COLLEGE,PRIVATE,5-INDEPENDENT,363,331.5,906806
2019,295,2731,HOBART AND WILLIAM SMITH COLLS 4Y,PRIVATE,5-INDEPENDENT,265,258,769015
2019,300,2732,HOFSTRA UNIV 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1030,941.96,3027898
2019,305,2734,HOUGHTON COLLEGE,PRIVATE,5-INDEPENDENT,341,316.25,885722
2019,2080,2868,HUDSON VALLEY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2416,1836.33,5004667
2019,325,2737,IONA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,876,825.5,2532446
2019,1535,21579,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,78,42.25,170953
2019,2275,7375,ISLAND DRAFTING & TECHNICAL INST.,PRIVATE,6-BUS. DEGREE,47,46.5,114819
2019,330,2739,ITHACA COLLEGE,PRIVATE,5-INDEPENDENT,958,914.58,2652500
2019,7480,8495,JAMESTOWN BUSINESS COLL 2 YR ASSO,PRIVATE,6-BUS. DEGREE,248,196.83,745077
2019,6480,8495,JAMESTOWN BUSINESS COLL 4YR BBA,PRIVATE,6-BUS. DEGREE,45,32.33,117842
2019,2085,2869,JAMESTOWN COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1051,792.54,2495949
2019,2220,2870,JEFFERSON COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,791,611.13,1864768
2019,340,2742,JUILLIARD SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,13,13,34539
2019,8228,10549,KEHILATH YAKOV RABBINCAL SEMINARY,PRIVATE,9-CHAPTER XXII,126,126,590860
2019,345,2744,KEUKA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,568,467,1222978
2019,375,2748,LEMOYNE COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,933,875.5,2415337
2019,2178,7466,LIM COLLEGE,PRIVATE,6-BUS. DEGREE,175,156,501440
2019,7941,20937,LONG ISLAND BUS INST 2YR TRIMEST,PRIVATE,6-BUS. DEGREE,14,7,21207
2019,7738,20937,LONG ISLAND BUS INST UG SEMESTER,PRIVATE,6-BUS. DEGREE,1023,783,2653242
2019,403,2751,LONG ISLAND UNIV 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1898,1667.08,5898961
2019,8235,13026,MACHZIKEI HADATH RABBINICAL COLL,PRIVATE,9-CHAPTER XXII,96,93,408274
2019,7977,7401,MANDL SCHOOL,PRIVATE,6-BUS. DEGREE,415,319.58,949485
2019,407,2758,MANHATTAN COLLEGE - 2 YR,PRIVATE,5-INDEPENDENT,62,56,256735
2019,405,2758,MANHATTAN COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,889,820.88,2813619
2019,7937,31933,MANHATTAN SCHOOL OF COMPUTER TECH,PRIVATE,7-BUS. NON-DEG,219,194.67,672375
2019,410,2759,MANHATTAN SCHOOL OF MUSIC 4 YR UN,PRIVATE,5-INDEPENDENT,14,14,34317
2019,420,2760,MANHATTANVILLE COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,450,421.75,1292870
2019,6093,2763,MARIA COLLEGE 4 YR,PRIVATE,5-INDEPENDENT,41,32.75,93625
2019,2093,2763,MARIA COLL-REGULAR DAY 2YR UG,PRIVATE,5-INDEPENDENT,67,43,151961
2019,2092,2763,MARIA COLL-WEEKEND&EVENING GRAD,PRIVATE,5-INDEPENDENT,4,1.67,5827
2019,1550,21601,MARION S WHELAN PRAC NURSING TRIM,PRIVATE,8-OTHER,1,0.33,1384
2019,440,2765,MARIST COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,621,574.42,1671209
2019,447,2769,MARYMOUNT MANHATTAN COLLEGE,PRIVATE,5-INDEPENDENT,178,161,556378
2019,8236,42615,MECHON LHOYROA,PRIVATE,9-CHAPTER XXII,24,18,71026
2019,505,2777,MEDAILLE COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,750,625.5,1969226
2019,2300,2772,MERCY COLL ASSOC DEGREE PROGRAM,PRIVATE,5-INDEPENDENT,35,23.75,83426
2019,2100,2772,MERCY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,3348,2892.46,10235555
2019,7964,31814,MERKAZ BNOS,PRIVATE,7-BUS. NON-DEG,149,146.75,516449
2019,8237,9335,MESIVTA EASTRN PKWY RABBINICAL CL,PRIVATE,9-CHAPTER XXII,3,3,4029
2019,8244,7264,MESIVTA TORAH VODAATH RABBINICAL,PRIVATE,9-CHAPTER XXII,127,122.5,540632
2019,1099,9769,METROPOLITAN COLL OF NEW YORK 4YR,PRIVATE,5-INDEPENDENT,454,371.67,1330938
2019,7740,36523,METROPOLITAN LEARNING INSTITUTE,PRIVATE,7-BUS. NON-DEG,390,328.33,1102117
2019,8246,4798,MIRRER YESHIVA CENTRAL INSTITUTE,PRIVATE,9-CHAPTER XXII,41,35.5,127595
2019,2105,2871,MOHAWK VALLEY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1906,1480.25,4552772
2019,500,2775,MOLLOY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,941,827.13,2399007
2019,7518,4799,MONROE COLLEGE ASSOCIATES DEG 2YR,PRIVATE,6-BUS. DEGREE,1846,1631.17,6641991
2019,6018,4799,MONROE COLLEGE BACHELORS DEG 4YR,PRIVATE,6-BUS. DEGREE,1805,1784.75,6786070
2019,7718,4799,MONROE COLLEGE NURSING CERT PROG,PRIVATE,6-BUS. DEGREE,18,10.25,30953
2019,2180,2872,MONROE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,4173,3039.71,8696248
2019,3030,2859,MORRISVILLE STATE COLLEGE,PUBLIC,3-SUNY SO,1029,830.33,2624043
2019,6030,2859,MORRISVILLE STATE COLLEGE,PUBLIC,3-SUNY SO,491,417.33,1278715
2019,2110,2778,MOUNT ST. MARY COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,520,461.04,1252810
2019,2113,2873,NASSAU COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,3652,2744.92,9013745
2019,525,2779,NAZARETH COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,729,670.08,1589967
2019,7722,41188,NEW YORK FILM ACADEMY,PRIVATE,6-BUS. DEGREE,1,1.5,750
2019,2120,2782,NEW YORK INST TECH 4YR,PRIVATE,5-INDEPENDENT,1235,1123,3732392
2019,550,20690,NEW YORK SCHOOL INTERIOR DESIGN,PRIVATE,5-INDEPENDENT,16,10.42,29935
2019,555,2785,NEW YORK UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2506,2324.58,8683632
2019,2215,2874,NIAGARA COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1524,1182.83,3232248
